,Activity,org:resource,start:timestamp,Complete Timestamp,lifecycle:transition,queue,event_nr,month,hour,timesincecasestart,timesincelastevent,timesincemidnight,weekday,Case ID,case:label,case:amount
7269,A_PREACCEPTED,E,2022-06-08 19:54:57+00:00,2022-06-08 20:40:06+00:00,complete,2,3,6,19,4781.483333333334,23.916666666666668,1194.95,3,1342,regular,20000.0
7270,W_Complete_preaccepted_appl,A,2022-06-12 07:06:40+00:00,2022-06-12 07:20:28+00:00,complete,240,4,6,7,9773.2,4991.716666666666,426.6666666666667,7,1342,regular,20000.0
7271,A_ACCEPTED,D,2022-06-12 07:43:04+00:00,2022-06-12 07:44:03+00:00,complete,1,5,6,7,9809.6,36.4,463.06666666666666,7,1342,regular,20000.0
7272,A_FINALIZED,D,2022-06-12 07:50:26+00:00,2022-06-12 08:26:42+00:00,complete,1,6,6,7,9816.966666666667,7.366666666666666,470.43333333333334,7,1342,regular,20000.0
7273,O_SELECTED,C,2022-06-12 12:24:55+00:00,2022-06-12 12:33:22+00:00,complete,4,7,6,12,10091.45,274.48333333333335,744.9166666666666,7,1342,regular,20000.0
7274,O_CREATED,C,2022-06-12 14:08:24+00:00,2022-06-12 14:13:25+00:00,complete,5,8,6,14,10194.933333333332,103.48333333333333,848.4,7,1342,regular,20000.0
7275,O_SENT,C,2022-06-12 16:24:46+00:00,2022-06-12 17:02:06+00:00,complete,4,9,6,16,10331.3,136.36666666666667,984.7666666666667,7,1342,regular,20000.0
7276,W_Call_after_offer,A,2022-06-15 23:31:18+00:00,2022-06-15 23:57:56+00:00,complete,240,10,6,23,15077.833333333334,4746.533333333334,1411.3,3,1342,regular,20000.0
7277,O_SELECTED,C,2022-06-16 00:34:04+00:00,2022-06-16 00:34:41+00:00,complete,3,11,6,0,15140.6,62.766666666666666,34.06666666666667,4,1342,regular,20000.0
7278,O_CREATED,C,2022-06-16 04:48:45+00:00,2022-06-16 04:50:22+00:00,complete,3,12,6,4,15395.283333333333,254.68333333333334,288.75,4,1342,regular,20000.0
7279,O_SENT,C,2022-06-16 08:37:01+00:00,2022-06-16 09:20:49+00:00,complete,6,13,6,8,15623.55,228.26666666666668,517.0166666666667,4,1342,regular,20000.0
7280,W_Call_after_offer,A,2022-06-19 17:38:45+00:00,2022-06-19 17:43:23+00:00,complete,238,14,6,17,20485.283333333333,4861.733333333334,1058.75,7,1342,regular,20000.0
7281,W_Call_after_offer,A,2022-06-23 01:34:20+00:00,2022-06-23 01:38:40+00:00,complete,243,15,6,1,25280.866666666665,4795.583333333333,94.33333333333333,4,1342,regular,20000.0
7282,A_DECLINED,E,2022-06-23 01:38:41+00:00,2022-06-23 02:19:44+00:00,complete,0,16,6,1,25285.216666666667,4.35,98.68333333333334,4,1342,regular,20000.0
7283,A_SUBMITTED,D,2022-06-05 14:46:55+00:00,2022-06-05 16:45:46+00:00,complete,0,0,6,14,0.0,0.0,886.9166666666666,7,1343,regular,24000.0
7284,A_PARTLYSUBMITTED,D,2022-06-05 16:45:47+00:00,2022-06-05 17:53:48+00:00,complete,0,1,6,16,118.86666666666666,118.86666666666666,1005.7833333333333,7,1343,regular,24000.0
7285,W_Fix_incomplete_submission,A,2022-06-08 23:56:55+00:00,2022-06-09 00:25:12+00:00,complete,249,2,6,23,4870.0,4751.133333333333,1436.9166666666667,3,1343,regular,24000.0
7286,O_DECLINED,C,2022-06-09 02:39:50+00:00,2022-06-09 03:40:01+00:00,complete,9,3,6,2,5032.916666666667,162.91666666666666,159.83333333333334,4,1343,regular,24000.0
7287,A_DECLINED,E,2022-06-09 03:50:47+00:00,2022-06-09 04:02:15+00:00,complete,1,4,6,3,5103.866666666667,70.95,230.78333333333333,4,1343,regular,24000.0
7288,A_SUBMITTED,E,2022-06-05 17:53:48+00:00,2022-06-05 19:28:22+00:00,complete,1,0,6,17,0.0,0.0,1073.8,7,1344,regular,12000.0
7289,A_PARTLYSUBMITTED,E,2022-06-05 19:28:23+00:00,2022-06-05 20:08:06+00:00,complete,0,1,6,19,94.58333333333333,94.58333333333333,1168.3833333333334,7,1344,regular,12000.0
7290,W_Fix_incomplete_submission,A,2022-06-09 02:26:42+00:00,2022-06-09 02:34:05+00:00,complete,249,2,6,2,4832.9,4738.316666666667,146.7,4,1344,regular,12000.0
7291,O_DECLINED,C,2022-06-09 13:30:42+00:00,2022-06-09 14:27:44+00:00,complete,10,3,6,13,5496.9,664.0,810.7,4,1344,regular,12000.0
7292,A_DECLINED,D,2022-06-09 14:27:45+00:00,2022-06-09 15:21:14+00:00,complete,0,4,6,14,5553.95,57.05,867.75,4,1344,regular,12000.0
7293,A_SUBMITTED,E,2022-06-05 20:31:09+00:00,2022-06-05 21:38:17+00:00,complete,0,0,6,20,0.0,0.0,1231.15,7,1345,regular,23000.0
7294,A_PARTLYSUBMITTED,E,2022-06-05 21:38:18+00:00,2022-06-05 22:13:05+00:00,complete,0,1,6,21,67.15,67.15,1298.3,7,1345,regular,23000.0
7295,W_Assess_fraud,A,2022-06-09 03:52:47+00:00,2022-06-09 03:58:46+00:00,complete,249,2,6,3,4761.633333333333,4694.483333333334,232.78333333333333,4,1345,regular,23000.0
7296,A_CANCELLED,D,2022-06-09 04:02:15+00:00,2022-06-09 04:33:37+00:00,complete,1,3,6,4,4771.1,9.466666666666667,242.25,4,1345,regular,23000.0
7297,A_SUBMITTED,E,2022-06-05 23:14:35+00:00,2022-06-05 23:42:45+00:00,complete,0,0,6,23,0.0,0.0,1394.5833333333333,7,1346,deviant,44000.0
7298,A_PARTLYSUBMITTED,D,2022-06-05 23:42:46+00:00,2022-06-06 00:25:35+00:00,complete,0,1,6,23,28.183333333333334,28.183333333333334,1422.7666666666667,7,1346,deviant,44000.0
7299,W_Assess_fraud,A,2022-06-09 06:07:21+00:00,2022-06-09 06:35:31+00:00,complete,250,2,6,6,4732.766666666666,4704.583333333333,367.35,4,1346,deviant,44000.0
7300,A_PREACCEPTED,D,2022-06-09 06:46:45+00:00,2022-06-09 07:03:59+00:00,complete,1,3,6,6,4772.166666666667,39.4,406.75,4,1346,deviant,44000.0
7301,W_Complete_preaccepted_appl,A,2022-06-12 16:54:13+00:00,2022-06-12 16:59:16+00:00,complete,236,4,6,16,9699.633333333333,4927.466666666666,1014.2166666666667,7,1346,deviant,44000.0
7302,W_Complete_preaccepted_appl,A,2022-06-15 23:26:08+00:00,2022-06-15 23:31:18+00:00,complete,239,5,6,23,14411.55,4711.916666666667,1406.1333333333334,3,1346,deviant,44000.0
7303,W_Complete_preaccepted_appl,A,2022-06-19 08:02:14+00:00,2022-06-19 08:08:18+00:00,complete,240,6,6,8,19247.65,4836.1,482.23333333333335,7,1346,deviant,44000.0
7304,W_Complete_preaccepted_appl,A,2022-06-22 17:52:43+00:00,2022-06-22 17:57:02+00:00,complete,244,7,6,17,24158.133333333335,4910.483333333334,1072.7166666666667,3,1346,deviant,44000.0
7305,A_ACCEPTED,D,2022-06-22 18:37:49+00:00,2022-06-22 19:02:39+00:00,complete,4,8,6,18,24203.233333333334,45.1,1117.8166666666666,3,1346,deviant,44000.0
7306,A_FINALIZED,D,2022-06-22 21:07:53+00:00,2022-06-22 21:39:15+00:00,complete,7,9,6,21,24353.3,150.06666666666666,1267.8833333333334,3,1346,deviant,44000.0
7307,O_SELECTED,C,2022-06-22 22:03:45+00:00,2022-06-22 22:08:52+00:00,complete,4,10,6,22,24409.166666666668,55.86666666666667,1323.75,3,1346,deviant,44000.0
7308,O_CREATED,C,2022-06-23 01:45:27+00:00,2022-06-23 01:58:26+00:00,complete,5,11,6,1,24630.866666666665,221.7,105.45,4,1346,deviant,44000.0
7309,O_SENT,C,2022-06-23 08:18:54+00:00,2022-06-23 12:26:16+00:00,complete,5,12,6,8,25024.316666666666,393.45,498.9,4,1346,deviant,44000.0
7310,O_SELECTED,C,2022-06-23 14:22:37+00:00,2022-06-23 14:56:14+00:00,complete,7,13,6,14,25388.033333333333,363.71666666666664,862.6166666666667,4,1346,deviant,44000.0
7311,O_CREATED,C,2022-06-23 18:16:51+00:00,2022-06-23 18:56:14+00:00,complete,5,14,6,18,25622.266666666666,234.23333333333332,1096.85,4,1346,deviant,44000.0
7312,O_SENT,C,2022-06-23 23:58:13+00:00,2022-06-24 00:25:01+00:00,complete,3,15,6,23,25963.633333333335,341.3666666666667,1438.2166666666667,4,1346,deviant,44000.0
7313,O_SENT_BACK,C,2022-06-24 02:34:29+00:00,2022-06-24 02:53:37+00:00,complete,5,16,6,2,26119.9,156.26666666666668,154.48333333333332,5,1346,deviant,44000.0
7314,W_Assess_application,A,2022-06-27 06:31:40+00:00,2022-06-27 06:43:59+00:00,complete,243,17,6,6,30677.083333333332,4557.183333333333,391.6666666666667,1,1346,deviant,44000.0
7315,W_Assess_application,A,2022-06-30 15:23:59+00:00,2022-06-30 15:25:12+00:00,complete,217,18,6,15,35529.4,4852.316666666667,923.9833333333333,4,1346,deviant,44000.0
7316,W_Assess_application,A,2022-07-04 03:18:42+00:00,2022-07-04 03:40:41+00:00,complete,233,19,7,3,40564.11666666667,5034.716666666666,198.7,1,1346,deviant,44000.0
7317,W_Assess_application,A,2022-07-07 18:22:50+00:00,2022-07-07 18:52:34+00:00,complete,241,20,7,18,45788.25,5224.133333333333,1102.8333333333333,4,1346,deviant,44000.0
7318,W_Call_missing_information,A,2022-07-11 09:31:16+00:00,2022-07-11 09:43:37+00:00,complete,249,21,7,9,51016.683333333334,5228.433333333333,571.2666666666667,1,1346,deviant,44000.0
7319,W_Call_missing_information,A,2022-07-14 18:41:59+00:00,2022-07-14 18:43:25+00:00,complete,248,22,7,18,55887.4,4870.716666666666,1121.9833333333333,4,1346,deviant,44000.0
7320,W_Call_missing_information,A,2022-07-18 11:40:22+00:00,2022-07-18 12:15:35+00:00,complete,237,23,7,11,61225.78333333333,5338.383333333333,700.3666666666667,1,1346,deviant,44000.0
7321,W_Call_missing_information,A,2022-07-22 10:44:46+00:00,2022-07-22 11:46:31+00:00,complete,259,24,7,10,66930.18333333333,5704.4,644.7666666666667,5,1346,deviant,44000.0
7322,W_Call_missing_information,A,2022-07-26 08:09:14+00:00,2022-07-26 08:22:58+00:00,complete,271,25,7,8,72534.65,5604.466666666666,489.23333333333335,2,1346,deviant,44000.0
7323,W_Call_missing_information,A,2022-07-30 04:34:02+00:00,2022-07-30 04:46:00+00:00,complete,269,26,7,4,78079.45,5544.8,274.03333333333336,6,1346,deviant,44000.0
7324,W_Call_missing_information,A,2022-08-03 02:02:14+00:00,2022-08-03 02:42:18+00:00,complete,272,27,8,2,83687.65,5608.2,122.23333333333333,3,1346,deviant,44000.0
7325,W_Call_missing_information,A,2022-08-06 15:39:10+00:00,2022-08-06 15:50:19+00:00,complete,270,28,8,15,88824.58333333333,5136.933333333333,939.1666666666666,6,1346,deviant,44000.0
7326,W_Call_missing_information,A,2022-08-10 19:50:22+00:00,2022-08-10 20:08:09+00:00,complete,271,29,8,19,94835.78333333334,6011.2,1190.3666666666666,3,1346,deviant,44000.0
7327,W_Call_missing_information,A,2022-08-14 07:34:40+00:00,2022-08-14 07:34:52+00:00,complete,270,30,8,7,99860.08333333333,5024.3,454.6666666666667,7,1346,deviant,44000.0
7328,W_Call_missing_information,A,2022-08-18 03:10:10+00:00,2022-08-18 03:22:56+00:00,complete,271,31,8,3,105355.58333333333,5495.5,190.16666666666666,4,1346,deviant,44000.0
7329,W_Call_missing_information,A,2022-08-22 04:16:26+00:00,2022-08-22 04:47:56+00:00,complete,271,32,8,4,111181.85,5826.266666666666,256.43333333333334,1,1346,deviant,44000.0
7330,W_Call_missing_information,A,2022-08-26 00:37:54+00:00,2022-08-26 00:40:03+00:00,complete,266,33,8,0,116723.31666666667,5541.466666666666,37.9,5,1346,deviant,44000.0
7331,O_ACCEPTED,C,2022-08-26 02:25:43+00:00,2022-08-26 03:07:50+00:00,complete,4,34,8,2,116831.13333333333,107.81666666666666,145.71666666666667,5,1346,deviant,44000.0
7332,A_APPROVED,D,2022-08-26 03:28:26+00:00,2022-08-26 03:45:33+00:00,complete,1,35,8,3,116893.85,62.71666666666667,208.43333333333334,5,1346,deviant,44000.0
7333,A_REGISTERED,D,2022-08-26 03:45:34+00:00,2022-08-26 04:57:37+00:00,complete,0,36,8,3,116910.98333333334,17.133333333333333,225.56666666666666,5,1346,deviant,44000.0
7334,A_ACTIVATED,D,2022-08-26 04:57:38+00:00,2022-08-26 06:41:31+00:00,complete,0,37,8,4,116983.05,72.06666666666666,297.6333333333333,5,1346,deviant,44000.0
7335,A_SUBMITTED,E,2022-06-06 01:57:48+00:00,2022-06-06 03:00:16+00:00,complete,0,0,6,1,0.0,0.0,117.8,1,1347,deviant,37000.0
7336,A_PARTLYSUBMITTED,D,2022-06-06 03:00:17+00:00,2022-06-06 03:21:06+00:00,complete,0,1,6,3,62.483333333333334,62.483333333333334,180.28333333333333,1,1347,deviant,37000.0
7337,W_Assess_fraud,A,2022-06-09 09:06:50+00:00,2022-06-09 09:08:24+00:00,complete,249,2,6,9,4749.033333333334,4686.55,546.8333333333334,4,1347,deviant,37000.0
7338,A_PREACCEPTED,D,2022-06-09 09:08:25+00:00,2022-06-09 09:44:17+00:00,complete,0,3,6,9,4750.616666666667,1.5833333333333333,548.4166666666666,4,1347,deviant,37000.0
7339,W_Complete_preaccepted_appl,A,2022-06-12 19:36:32+00:00,2022-06-12 19:42:13+00:00,complete,235,4,6,19,9698.733333333334,4948.116666666667,1176.5333333333333,7,1347,deviant,37000.0
7340,A_ACCEPTED,E,2022-06-12 19:47:43+00:00,2022-06-12 20:13:18+00:00,complete,2,5,6,19,9709.916666666666,11.183333333333334,1187.7166666666667,7,1347,deviant,37000.0
7341,A_FINALIZED,E,2022-06-12 20:13:19+00:00,2022-06-12 20:19:13+00:00,complete,0,6,6,20,9735.516666666666,25.6,1213.3166666666666,7,1347,deviant,37000.0
7342,O_SELECTED,C,2022-06-12 22:35:39+00:00,2022-06-12 23:24:42+00:00,complete,5,7,6,22,9877.85,142.33333333333334,1355.65,7,1347,deviant,37000.0
7343,O_CREATED,C,2022-06-13 04:22:37+00:00,2022-06-13 04:35:25+00:00,complete,7,8,6,4,10224.816666666668,346.96666666666664,262.6166666666667,1,1347,deviant,37000.0
7344,O_SENT,C,2022-06-13 08:34:18+00:00,2022-06-13 10:51:03+00:00,complete,6,9,6,8,10476.5,251.68333333333334,514.3,1,1347,deviant,37000.0
7345,W_Call_after_offer,A,2022-06-16 19:59:28+00:00,2022-06-16 20:11:00+00:00,complete,235,10,6,19,15481.666666666666,5005.166666666667,1199.4666666666667,4,1347,deviant,37000.0
7346,W_Call_after_offer,A,2022-06-20 03:34:58+00:00,2022-06-20 03:55:16+00:00,complete,242,11,6,3,20257.166666666668,4775.5,214.96666666666667,1,1347,deviant,37000.0
7347,O_SENT_BACK,C,2022-06-20 04:01:00+00:00,2022-06-20 04:19:53+00:00,complete,1,12,6,4,20283.2,26.033333333333335,241.0,1,1347,deviant,37000.0
7348,W_Assess_application,A,2022-06-23 15:19:51+00:00,2022-06-23 16:08:00+00:00,complete,245,13,6,15,25282.05,4998.85,919.85,4,1347,deviant,37000.0
7349,O_CANCELLED,C,2022-06-23 18:56:14+00:00,2022-06-23 19:24:57+00:00,complete,6,14,6,18,25498.433333333334,216.38333333333333,1136.2333333333333,4,1347,deviant,37000.0
7350,O_SELECTED,C,2022-06-24 00:25:01+00:00,2022-06-24 00:33:08+00:00,complete,3,15,6,0,25827.216666666667,328.78333333333336,25.016666666666666,5,1347,deviant,37000.0
7351,O_CREATED,C,2022-06-24 02:53:37+00:00,2022-06-24 03:45:37+00:00,complete,5,16,6,2,25975.816666666666,148.6,173.61666666666667,5,1347,deviant,37000.0
7352,O_SENT,C,2022-06-24 06:41:10+00:00,2022-06-24 06:52:33+00:00,complete,5,17,6,6,26203.366666666665,227.55,401.1666666666667,5,1347,deviant,37000.0
7353,O_SELECTED,C,2022-06-24 08:25:42+00:00,2022-06-24 08:43:51+00:00,complete,4,18,6,8,26307.9,104.53333333333333,505.7,5,1347,deviant,37000.0
7354,O_CREATED,C,2022-06-24 11:08:08+00:00,2022-06-24 11:13:41+00:00,complete,4,19,6,11,26470.333333333332,162.43333333333334,668.1333333333333,5,1347,deviant,37000.0
7355,O_SENT,C,2022-06-24 17:25:46+00:00,2022-06-24 17:53:03+00:00,complete,6,20,6,17,26847.966666666667,377.6333333333333,1045.7666666666667,5,1347,deviant,37000.0
7356,W_Call_after_offer,A,2022-06-27 23:49:12+00:00,2022-06-27 23:50:06+00:00,complete,230,21,6,23,31551.4,4703.433333333333,1429.2,1,1347,deviant,37000.0
7357,W_Call_after_offer,A,2022-07-01 06:12:47+00:00,2022-07-01 06:15:21+00:00,complete,221,22,7,6,36254.98333333333,4703.583333333333,372.78333333333336,5,1347,deviant,37000.0
7358,W_Call_after_offer,A,2022-07-04 19:32:09+00:00,2022-07-04 19:47:30+00:00,complete,240,23,7,19,41374.35,5119.366666666667,1172.15,1,1347,deviant,37000.0
7359,W_Call_after_offer,A,2022-07-08 08:30:38+00:00,2022-07-08 08:56:03+00:00,complete,237,24,7,8,46472.833333333336,5098.483333333334,510.6333333333333,5,1347,deviant,37000.0
7360,O_SENT_BACK,C,2022-07-08 10:13:29+00:00,2022-07-08 11:38:32+00:00,complete,3,25,7,10,46575.683333333334,102.85,613.4833333333333,5,1347,deviant,37000.0
7361,W_Assess_application,A,2022-07-12 08:27:32+00:00,2022-07-12 09:05:20+00:00,complete,250,26,7,8,52229.73333333333,5654.05,507.53333333333336,2,1347,deviant,37000.0
7362,W_Assess_application,A,2022-07-15 17:49:54+00:00,2022-07-15 18:39:15+00:00,complete,249,27,7,17,57112.1,4882.366666666667,1069.9,5,1347,deviant,37000.0
7363,W_Call_missing_information,A,2022-07-19 16:03:31+00:00,2022-07-19 16:18:40+00:00,complete,244,28,7,16,62765.71666666667,5653.616666666667,963.5166666666667,2,1347,deviant,37000.0
7364,W_Call_missing_information,A,2022-07-23 11:39:37+00:00,2022-07-23 11:57:35+00:00,complete,264,29,7,11,68261.81666666667,5496.1,699.6166666666667,6,1347,deviant,37000.0
7365,W_Call_missing_information,A,2022-07-27 10:24:26+00:00,2022-07-27 10:55:54+00:00,complete,275,30,7,10,73946.63333333333,5684.816666666667,624.4333333333333,3,1347,deviant,37000.0
7366,O_ACCEPTED,C,2022-07-27 11:45:56+00:00,2022-07-27 12:28:02+00:00,complete,2,31,7,11,74028.13333333333,81.5,705.9333333333333,3,1347,deviant,37000.0
7367,A_APPROVED,D,2022-07-27 13:19:47+00:00,2022-07-27 13:57:25+00:00,complete,3,32,7,13,74121.98333333334,93.85,799.7833333333333,3,1347,deviant,37000.0
7368,A_REGISTERED,E,2022-07-27 15:38:04+00:00,2022-07-27 15:58:32+00:00,complete,3,33,7,15,74260.26666666666,138.28333333333333,938.0666666666667,3,1347,deviant,37000.0
7369,A_ACTIVATED,E,2022-07-27 16:50:09+00:00,2022-07-27 18:04:01+00:00,complete,2,34,7,16,74332.35,72.08333333333333,1010.15,3,1347,deviant,37000.0
7370,A_SUBMITTED,D,2022-06-06 04:49:14+00:00,2022-06-06 04:54:08+00:00,complete,0,0,6,4,0.0,0.0,289.23333333333335,1,1348,regular,22000.0
7371,A_PARTLYSUBMITTED,D,2022-06-06 04:54:09+00:00,2022-06-06 05:47:29+00:00,complete,0,1,6,4,4.916666666666667,4.916666666666667,294.15,1,1348,regular,22000.0
7372,W_Assess_fraud,A,2022-06-09 11:11:58+00:00,2022-06-09 11:29:46+00:00,complete,246,2,6,11,4702.733333333334,4697.816666666667,671.9666666666667,4,1348,regular,22000.0
7373,A_PREACCEPTED,E,2022-06-09 11:58:58+00:00,2022-06-09 12:48:27+00:00,complete,1,3,6,11,4749.733333333334,47.0,718.9666666666667,4,1348,regular,22000.0
7374,W_Complete_preaccepted_appl,A,2022-06-12 21:54:36+00:00,2022-06-12 22:03:40+00:00,complete,236,4,6,21,9665.366666666667,4915.633333333333,1314.6,7,1348,regular,22000.0
7375,W_Complete_preaccepted_appl,A,2022-06-16 04:48:25+00:00,2022-06-16 05:24:24+00:00,complete,237,5,6,4,14399.183333333332,4733.816666666667,288.4166666666667,4,1348,regular,22000.0
7376,W_Complete_preaccepted_appl,A,2022-06-19 13:03:20+00:00,2022-06-19 13:37:08+00:00,complete,238,6,6,13,19214.1,4814.916666666667,783.3333333333334,7,1348,regular,22000.0
7377,W_Complete_preaccepted_appl,A,2022-06-22 22:37:05+00:00,2022-06-22 22:38:48+00:00,complete,245,7,6,22,24107.85,4893.75,1357.0833333333333,3,1348,regular,22000.0
7378,W_Complete_preaccepted_appl,A,2022-06-26 04:58:34+00:00,2022-06-26 05:13:17+00:00,complete,235,8,6,4,28809.333333333332,4701.483333333334,298.56666666666666,7,1348,regular,22000.0
7379,W_Complete_preaccepted_appl,A,2022-06-29 13:19:02+00:00,2022-06-29 13:42:40+00:00,complete,220,9,6,13,33629.8,4820.466666666666,799.0333333333333,3,1348,regular,22000.0
7380,W_Complete_preaccepted_appl,A,2022-07-02 21:32:29+00:00,2022-07-02 21:58:53+00:00,complete,227,10,7,21,38443.25,4813.45,1292.4833333333333,6,1348,regular,22000.0
7381,W_Complete_preaccepted_appl,A,2022-07-06 14:33:57+00:00,2022-07-06 14:39:45+00:00,complete,249,11,7,14,43784.71666666667,5341.466666666666,873.95,3,1348,regular,22000.0
7382,A_ACCEPTED,D,2022-07-06 15:02:30+00:00,2022-07-06 15:05:26+00:00,complete,1,12,7,15,43813.26666666667,28.55,902.5,3,1348,regular,22000.0
7383,A_FINALIZED,E,2022-07-06 15:05:27+00:00,2022-07-06 15:47:01+00:00,complete,0,13,7,15,43816.21666666667,2.95,905.45,3,1348,regular,22000.0
7384,O_SELECTED,C,2022-07-06 16:16:27+00:00,2022-07-06 16:26:41+00:00,complete,1,14,7,16,43887.21666666667,71.0,976.45,3,1348,regular,22000.0
7385,O_CREATED,C,2022-07-06 17:34:25+00:00,2022-07-06 17:54:03+00:00,complete,1,15,7,17,43965.183333333334,77.96666666666667,1054.4166666666667,3,1348,regular,22000.0
7386,O_SENT,C,2022-07-06 17:54:04+00:00,2022-07-06 18:17:37+00:00,complete,0,16,7,17,43984.833333333336,19.65,1074.0666666666666,3,1348,regular,22000.0
7387,O_SELECTED,C,2022-07-06 18:17:38+00:00,2022-07-06 18:22:52+00:00,complete,0,17,7,18,44008.4,23.566666666666666,1097.6333333333334,3,1348,regular,22000.0
7388,O_CREATED,C,2022-07-06 18:22:53+00:00,2022-07-06 18:26:55+00:00,complete,0,18,7,18,44013.65,5.25,1102.8833333333334,3,1348,regular,22000.0
7389,O_SENT,C,2022-07-06 18:26:56+00:00,2022-07-06 19:48:30+00:00,complete,0,19,7,18,44017.7,4.05,1106.9333333333334,3,1348,regular,22000.0
7390,W_Call_after_offer,A,2022-07-10 11:36:05+00:00,2022-07-10 11:46:26+00:00,complete,252,20,7,11,49366.85,5349.15,696.0833333333334,7,1348,regular,22000.0
7391,O_SELECTED,C,2022-07-10 11:59:10+00:00,2022-07-10 11:59:42+00:00,complete,1,21,7,11,49389.933333333334,23.083333333333332,719.1666666666666,7,1348,regular,22000.0
7392,O_CREATED,C,2022-07-10 11:59:43+00:00,2022-07-10 12:03:21+00:00,complete,0,22,7,11,49390.48333333333,0.55,719.7166666666667,7,1348,regular,22000.0
7393,O_SENT,C,2022-07-10 12:03:22+00:00,2022-07-10 12:23:11+00:00,complete,0,23,7,12,49394.13333333333,3.65,723.3666666666667,7,1348,regular,22000.0
7394,O_SELECTED,C,2022-07-10 12:23:12+00:00,2022-07-10 12:32:00+00:00,complete,0,24,7,12,49413.96666666667,19.833333333333332,743.2,7,1348,regular,22000.0
7395,O_CREATED,C,2022-07-10 12:32:01+00:00,2022-07-10 12:34:58+00:00,complete,0,25,7,12,49422.78333333333,8.816666666666666,752.0166666666667,7,1348,regular,22000.0
7396,O_SENT,C,2022-07-10 12:34:59+00:00,2022-07-10 15:36:11+00:00,complete,0,26,7,12,49425.75,2.966666666666667,754.9833333333333,7,1348,regular,22000.0
7397,O_SELECTED,C,2022-07-10 15:58:35+00:00,2022-07-10 16:47:20+00:00,complete,2,27,7,15,49629.35,203.6,958.5833333333334,7,1348,regular,22000.0
7398,O_CREATED,C,2022-07-10 16:54:18+00:00,2022-07-10 17:19:58+00:00,complete,3,28,7,16,49685.066666666666,55.71666666666667,1014.3,7,1348,regular,22000.0
7399,O_SENT,C,2022-07-10 18:15:18+00:00,2022-07-10 19:24:53+00:00,complete,3,29,7,18,49766.066666666666,81.0,1095.3,7,1348,regular,22000.0
7400,W_Call_after_offer,A,2022-07-14 09:39:57+00:00,2022-07-14 09:49:09+00:00,complete,249,30,7,9,55010.71666666667,5244.65,579.95,4,1348,regular,22000.0
7401,W_Call_after_offer,A,2022-07-17 20:25:59+00:00,2022-07-17 20:50:49+00:00,complete,243,31,7,20,59976.75,4966.033333333334,1225.9833333333333,7,1348,regular,22000.0
7402,W_Call_after_offer,A,2022-07-21 20:06:25+00:00,2022-07-21 20:19:33+00:00,complete,260,32,7,20,65717.18333333333,5740.433333333333,1206.4166666666667,4,1348,regular,22000.0
7403,A_DECLINED,E,2022-07-21 20:20:26+00:00,2022-07-21 20:46:12+00:00,complete,1,33,7,20,65731.2,14.016666666666667,1220.4333333333334,4,1348,regular,22000.0
7404,A_SUBMITTED,D,2022-06-06 08:10:19+00:00,2022-06-06 09:50:23+00:00,complete,1,0,6,8,0.0,0.0,490.31666666666666,1,1349,regular,36000.0
7405,A_PARTLYSUBMITTED,E,2022-06-06 09:50:24+00:00,2022-06-06 10:55:31+00:00,complete,0,1,6,9,100.08333333333333,100.08333333333333,590.4,1,1349,regular,36000.0
7406,W_Assess_fraud,A,2022-06-09 19:12:12+00:00,2022-06-09 19:13:01+00:00,complete,247,2,6,19,4981.883333333333,4881.8,1152.2,4,1349,regular,36000.0
7407,A_PREACCEPTED,D,2022-06-09 19:13:05+00:00,2022-06-09 19:27:13+00:00,complete,1,3,6,19,4982.766666666666,0.8833333333333333,1153.0833333333333,4,1349,regular,36000.0
7408,W_Complete_preaccepted_appl,A,2022-06-13 01:38:29+00:00,2022-06-13 01:50:10+00:00,complete,237,4,6,1,9688.166666666666,4705.4,98.48333333333333,1,1349,regular,36000.0
7409,A_DECLINED,E,2022-06-13 01:50:11+00:00,2022-06-13 02:36:04+00:00,complete,0,5,6,1,9699.866666666667,11.7,110.18333333333334,1,1349,regular,36000.0
7410,A_SUBMITTED,E,2022-01-16 20:34:22+00:00,2022-01-16 21:54:18+00:00,complete,0,0,1,20,0.0,0.0,1234.3666666666666,7,135,regular,37000.0
7411,A_PARTLYSUBMITTED,E,2022-01-16 21:54:19+00:00,2022-01-16 22:52:01+00:00,complete,0,1,1,21,79.95,79.95,1314.3166666666666,7,135,regular,37000.0
7412,W_Assess_fraud,A,2022-01-17 06:18:05+00:00,2022-01-17 06:19:48+00:00,complete,20,2,1,6,583.7166666666667,503.76666666666665,378.0833333333333,1,135,regular,37000.0
7413,A_PREACCEPTED,E,2022-01-17 06:37:09+00:00,2022-01-17 06:47:27+00:00,complete,1,3,1,6,602.7833333333333,19.066666666666666,397.15,1,135,regular,37000.0
7414,W_Complete_preaccepted_appl,A,2022-01-17 15:43:26+00:00,2022-01-17 15:50:50+00:00,complete,20,4,1,15,1149.0666666666666,546.2833333333333,943.4333333333333,1,135,regular,37000.0
7415,A_ACCEPTED,E,2022-01-17 15:50:51+00:00,2022-01-17 16:12:57+00:00,complete,0,5,1,15,1156.4833333333333,7.416666666666667,950.85,1,135,regular,37000.0
7416,A_FINALIZED,D,2022-01-17 16:12:58+00:00,2022-01-17 17:21:50+00:00,complete,0,6,1,16,1178.6,22.116666666666667,972.9666666666667,1,135,regular,37000.0
