AMOUNT_REQ,prefix_1,lifecycle:transition_1,org:resource_1,start:timestamp_1,time:timestamp_1,prefix_2,lifecycle:transition_2,org:resource_2,start:timestamp_2,time:timestamp_2,prefix_3,lifecycle:transition_3,org:resource_3,start:timestamp_3,time:timestamp_3,label,trace_id
9999.999890910001,W_Afhandelen leads,complete,11000.0,1329308659.0459573,1329136138.456578,W_Completeren aanvraag,complete,11181.0,1328555618.9394,1329941540.9772,W_Completeren aanvraag,complete,11119.0,1328814307.3922,1328888190.923,true,307
9999.999890910001,W_Afhandelen leads,complete,10932.0,1329312255.5175037,1329312438.0212934,W_Completeren aanvraag,complete,11169.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11319.0,1328814307.3922,1328888190.923,true,308
9999.999890910001,W_Afhandelen leads,complete,10932.0,1329308659.0459573,1329308712.822582,W_Completeren aanvraag,complete,10861.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11119.0,1328814307.3922,1328888190.923,true,309
24999.99957426,W_Completeren aanvraag,complete,10933.0,1328563709.0197842,1328564723.9934394,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,310
24999.99957426,W_Completeren aanvraag,complete,10779.0,1328525814.872444,1328525845.4740264,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,311
24999.99957426,W_Completeren aanvraag,complete,11122.0,1328214575.8535297,1328215331.3208342,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,312
24999.99957426,W_Afhandelen leads,complete,10933.0,1328125866.8823066,1328125985.9305916,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,313
24999.99957426,W_Completeren aanvraag,complete,11003.0,1329254642.589572,1329255418.4134927,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,314
24999.99957426,W_Afhandelen leads,complete,10933.0,1329423593.1501298,1329423675.7673898,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,315
27472.00032926,W_Completeren aanvraag,complete,NOT_SET,1328358399.16803,1328358723.6908822,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,316
21999.99963759,W_Completeren aanvraag,complete,11009.0,1328709534.1774542,1328709838.0862396,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,317
24999.99957426,W_Afhandelen leads,complete,10932.0,1328539838.0438697,1328540115.484005,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,318
24999.99957426,W_Afhandelen leads,complete,NOT_SET,1328631169.6205478,1328631204.5842826,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,319
24999.99957426,W_Afhandelen leads,complete,10933.0,1328125866.8823066,1328125985.9305916,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,320
24999.99957426,W_Afhandelen leads,complete,11003.0,1327934665.1206791,1327934847.3197474,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,321
24999.99957426,W_Afhandelen leads,complete,10932.0,1328539838.0438697,1328540115.484005,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,322
24999.99957426,W_Completeren aanvraag,complete,10933.0,1328563709.0197842,1328564723.9934394,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,323
24999.99957426,W_Afhandelen leads,complete,NOT_SET,1328631169.6205478,1328631204.5842826,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,324
24999.99957426,W_Afhandelen leads,complete,11003.0,1327594514.1147933,1327594609.651468,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,325
24999.99957426,W_Afhandelen leads,complete,11000.0,1327584145.4756072,1327584395.3077476,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,326
24999.99957426,W_Afhandelen leads,complete,NOT_SET,1328895175.278239,1328895510.0265634,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,327
24999.99957426,W_Afhandelen leads,complete,10912.0,1327157007.1757839,1327157087.2088823,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,328
21999.99963759,W_Afhandelen leads,complete,11122.0,1328305906.6402662,1328306287.04915,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,329
4362.00002791,W_Afhandelen leads,complete,NOT_SET,1319197168.957659,1319197418.2310712,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,330
4499.99950752,W_Afhandelen leads,complete,NOT_SET,1319121427.7961488,1319121526.8197894,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,331
4122.00067233,W_Afhandelen leads,complete,NOT_SET,1319047048.888586,1319047127.5155618,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,332
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1319125750.4871576,1319125920.589896,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,333
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1319301913.212716,1319302207.7785358,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,334
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1319047133.0173454,1319047220.2044673,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,335
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1319037855.94552,1319037985.413953,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,336
5999.999975350001,W_Afhandelen leads,complete,NOT_SET,1319201705.459474,1319201913.5113285,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,337
5999.999975350001,W_Afhandelen leads,complete,NOT_SET,1319039025.1904519,1319039222.3631964,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,338
3000.00003868,W_Afhandelen leads,complete,NOT_SET,1319453565.2414815,1319454400.8548348,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true,339
3500.0005276200004,W_Completeren aanvraag,complete,11189.0,1320923472.2719126,1320924097.4697511,W_Nabellen offertes,complete,11189.0,1320241025.2656,1320241063.8636,W_Nabellen offertes,complete,11049.0,1320305697.3788,1320324260.204,true,340
4999.999996460001,W_Completeren aanvraag,complete,11189.0,1320940101.1967099,1320940501.2994623,W_Nabellen offertes,complete,11189.0,1321626790.8779,1321626846.3084,W_Nabellen offertes,complete,11189.0,1320305697.3788,1320324260.204,true,341
3500.0005276200004,W_Completeren aanvraag,complete,11189.0,1320923472.2719126,1320953275.5158958,W_Nabellen offertes,complete,11201.0,1321626790.8779,1320241063.8636,W_Nabellen offertes,complete,11201.0,1320305697.3788,1317469616.631,true,342
5999.999975350001,W_Completeren aanvraag,complete,11122.0,1321047619.0676866,1321047998.047602,W_Nabellen offertes,complete,11122.0,1321626790.8779,1321626846.3084,W_Nabellen offertes,complete,11122.0,1321723799.0477,1321751581.9905,true,343
5500.000485400001,W_Completeren aanvraag,complete,11189.0,1320920288.149778,1320920323.1617188,W_Completeren aanvraag,complete,NOT_SET,1320241025.2656,1320241063.8636,W_Completeren aanvraag,complete,NOT_SET,1320305697.3788,1320324260.204,true,344
100.0,W_Afhandelen leads,complete,11189.0,1320923472.2719126,1320924097.4697511,W_Completeren aanvraag,complete,10914.0,1320241025.2656,1317469498.974,W_Nabellen offertes,complete,11049.0,1320305697.3788,1320324260.204,true,345
4999.999996460001,W_Completeren aanvraag,complete,11181.0,1320786475.3676946,1320786726.9820335,W_Completeren aanvraag,complete,11122.0,1320241025.2656,1320241063.8636,W_Nabellen offertes,complete,11122.0,1320305697.3788,1320324260.204,true,346
1000.0000809000002,W_Afhandelen leads,complete,11189.0,1320941800.8872933,1320941848.3167808,W_Completeren aanvraag,complete,11189.0,1321626790.8779,1321626846.3084,W_Completeren aanvraag,complete,10909.0,1320305697.3788,1320324260.204,true,347
5999.999975350001,W_Completeren aanvraag,complete,11189.0,1320841442.1235867,1320841734.9509318,W_Completeren aanvraag,complete,11181.0,1320241025.2656,1320241063.8636,W_Completeren aanvraag,complete,11181.0,1320305697.3788,1320324260.204,true,348
5999.999975350001,W_Completeren aanvraag,complete,11189.0,1320835713.9951668,1320835937.5495443,W_Completeren aanvraag,complete,NOT_SET,1320241025.2656,1320241063.8636,W_Completeren aanvraag,complete,11181.0,1320305697.3788,1320324260.204,true,349
34349.999526730004,W_Afhandelen leads,complete,11189.0,1319577124.8474798,1319577434.0541208,W_Completeren aanvraag,complete,11121.0,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,350
30000.001466690002,W_Afhandelen leads,complete,10909.0,1319829994.5695696,1319830073.860344,W_Completeren aanvraag,complete,10909.0,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,351
24999.99957426,W_Afhandelen leads,complete,11189.0,1319019465.056425,1319019739.523905,W_Completeren aanvraag,complete,11189.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,352
39999.999257610005,W_Afhandelen leads,complete,10982.0,1318971222.2817473,1318971262.6996763,W_Completeren aanvraag,complete,11179.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,353
24999.99957426,W_Afhandelen leads,complete,10861.0,1319635534.8262863,1319635880.465429,W_Completeren aanvraag,complete,11189.0,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,354
24999.99957426,W_Afhandelen leads,complete,11189.0,1319635534.8262863,1319635880.465429,W_Completeren aanvraag,complete,11189.0,1320241025.2656,1320241063.8636,0,0,10929.0,1317469494.041,1317469616.631,true,355
24999.99957426,W_Afhandelen leads,complete,10933.0,1319561101.412767,1319561541.5933146,W_Completeren aanvraag,complete,11259.0,1320241025.2656,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,356
32000.00142447,W_Completeren aanvraag,complete,11000.0,1320429056.637731,1320429365.30178,W_Completeren aanvraag,complete,11203.0,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,357
22999.99961648,W_Afhandelen leads,complete,10982.0,1319736538.9721184,1319736645.0235035,W_Completeren aanvraag,complete,NOT_SET,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,358
30000.001466690002,W_Afhandelen leads,complete,NOT_SET,1319042669.716767,1319042730.7172666,W_Afhandelen leads,complete,NOT_SET,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,359
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1328783735.6115153,1328783787.2436376,W_Afhandelen leads,complete,NOT_SET,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,NOT_SET,1328814307.3922,1328888190.923,true,360
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1328901203.5843918,1328901350.2175734,W_Completeren aanvraag,complete,NOT_SET,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,11002.0,1328814307.3922,1328888190.923,true,361
11999.99984869,W_Completeren aanvraag,complete,NOT_SET,1328615985.7618885,1328616919.6966817,W_Completeren aanvraag,complete,NOT_SET,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,NOT_SET,1328814307.3922,1328888190.923,true,362
6900.00005625,W_Afhandelen leads,complete,NOT_SET,1328611333.7969718,1328611511.2200482,W_Completeren aanvraag,complete,NOT_SET,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,10932.0,1328814307.3922,1328888190.923,true,363
9700.00019694,W_Afhandelen leads,complete,10861.0,1328713722.315111,1328713827.0006864,W_Afhandelen leads,complete,10982.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,11119.0,1328814307.3922,1328888190.923,true,364
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1328610676.1707544,1328610818.949785,W_Completeren aanvraag,complete,10932.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,10861.0,1328814307.3922,1328888190.923,true,365
7499.999444190001,W_Afhandelen leads,complete,11122.0,1328800492.9017904,1328800576.4432726,W_Afhandelen leads,complete,11201.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,11169.0,1328814307.3922,1328888190.923,true,366
7499.999444190001,W_Afhandelen leads,complete,11201.0,1328806543.9845872,1328806781.4651878,W_Afhandelen leads,complete,11009.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,11009.0,1328814307.3922,1328888190.923,true,367
5999.999975350001,W_Afhandelen leads,complete,11122.0,1328822271.7179017,1328822407.577051,W_Afhandelen leads,complete,11122.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,10913.0,1328814307.3922,1328888190.923,true,368
9999.999890910001,W_Afhandelen leads,complete,11000.0,1328792044.4784956,1328792339.638417,W_Completeren aanvraag,complete,11169.0,1328555618.9394,1328555758.5324,W_Completeren aanvraag,complete,11122.0,1328814307.3922,1328888190.923,true,369
7999.9999331300005,W_Completeren aanvraag,complete,11189.0,1317825000.1919904,1317825179.3921967,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469616.631,true,370
7499.999444190001,W_Afhandelen leads,complete,11169.0,1317827938.642349,1317828015.488381,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11181.0,1317469494.041,1317469616.631,true,371
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1317809799.4812477,1317810002.768861,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469498.974,W_Nabellen offertes,complete,11189.0,1317469494.041,1317469616.631,true,372
6999.99995424,W_Afhandelen leads,complete,NOT_SET,1317898998.4794538,1317642293.9120948,W_Completeren aanvraag,complete,10779.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469616.631,true,373
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1317809801.719415,1317809955.2394648,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469498.974,W_Nabellen offertes,complete,11189.0,1317469494.041,1317469616.631,true,374
9999.999890910001,W_Completeren aanvraag,complete,11189.0,1317829696.3936253,1317829705.3493218,W_Completeren aanvraag,complete,11189.0,1317469494.041,1317469498.974,W_Nabellen offertes,complete,11189.0,1317469494.041,1317469616.631,true,375
7499.999444190001,W_Afhandelen leads,complete,11001.0,1317748432.6201165,1317748561.2156327,W_Completeren aanvraag,complete,11001.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11179.0,1317469494.041,1317469616.631,true,376
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1317754519.381933,1317754665.6490197,W_Completeren aanvraag,complete,11122.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11169.0,1317469494.041,1317469616.631,true,377
7499.999444190001,W_Afhandelen leads,complete,10982.0,1317674541.238056,1317674627.1991782,W_Completeren aanvraag,complete,11119.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,NOT_SET,1317469494.041,1317469616.631,true,378
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1317722559.1427479,1317722638.3406532,W_Completeren aanvraag,complete,10982.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,10889.0,1317469494.041,1317469616.631,true,379
6999.99995424,W_Completeren aanvraag,complete,11319.0,1330355075.067675,1330355296.9598722,W_Completeren aanvraag,complete,11203.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11319.0,1330232409.0611,1330315512.7095,true,380
5999.999975350001,W_Completeren aanvraag,complete,11319.0,1330354817.678435,1330359343.146583,W_Completeren aanvraag,complete,11319.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11203.0,1330232409.0611,1330315512.7095,true,381
5999.999975350001,W_Completeren aanvraag,complete,11319.0,1330448283.018497,1330448641.4024105,W_Completeren aanvraag,complete,10861.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,10861.0,1330232409.0611,1330315512.7095,true,382
4999.999996460001,W_Completeren aanvraag,complete,11009.0,1330341532.1806219,1330432454.2856803,W_Completeren aanvraag,complete,11203.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,10909.0,1330232409.0611,1330315512.7095,true,383
4999.999996460001,W_Completeren aanvraag,complete,11319.0,1330354278.675085,1330354500.4145904,W_Completeren aanvraag,complete,11319.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,10881.0,1330232409.0611,1330315512.7095,true,384
4999.999996460001,W_Completeren aanvraag,complete,11319.0,1330448283.018497,1330448641.4024105,W_Completeren aanvraag,complete,11319.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,10861.0,1330232409.0611,1330315512.7095,true,385
4999.999996460001,W_Completeren aanvraag,complete,11203.0,1330432155.8381467,1330432454.2856803,W_Completeren aanvraag,complete,11203.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11203.0,1330232409.0611,1330315512.7095,true,386
9999.999890910001,W_Completeren aanvraag,complete,11119.0,1330367512.4317365,1330367633.2738912,W_Completeren aanvraag,complete,11169.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11319.0,1330232409.0611,1330315512.7095,true,387
9999.999890910001,W_Completeren aanvraag,complete,11319.0,1330440299.0807464,1330440934.2672524,W_Completeren aanvraag,complete,10861.0,1329941384.5517,1329941540.9772,W_Completeren aanvraag,complete,11299.0,1330232409.0611,1330315512.7095,true,388
6999.99995424,W_Completeren aanvraag,complete,11319.0,1330355075.067675,1330373080.3270152,W_Completeren aanvraag,complete,11203.0,1317469494.041,1329941540.9772,W_Completeren aanvraag,complete,11319.0,1330232409.0611,1330315512.7095,true,389
4999.999996460001,W_Afhandelen leads,complete,11119.0,1319055864.6346328,1319055937.438039,W_Completeren aanvraag,complete,10863.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,390
4999.999996460001,W_Afhandelen leads,complete,11119.0,1318362089.9089358,1319055937.438039,W_Completeren aanvraag,complete,11181.0,1317469494.041,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,391
4999.999996460001,W_Afhandelen leads,complete,11119.0,1318362089.9089358,1318362183.3624814,W_Completeren aanvraag,complete,11181.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,392
4999.999996460001,W_Afhandelen leads,complete,11119.0,1318678448.011449,1317467425.759,W_Completeren aanvraag,complete,10863.0,1318855259.6532998,1317469498.974,0,0,11180.0,1317469494.041,1317469616.631,true,393
4999.999996460001,W_Afhandelen leads,complete,11189.0,1319105187.7858348,1319105312.8443422,W_Completeren aanvraag,complete,11189.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,394
4999.999996460001,W_Afhandelen leads,complete,NOT_SET,1318678448.011449,1318678505.1865704,W_Completeren aanvraag,complete,10912.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,395
7499.999444190001,W_Afhandelen leads,complete,11189.0,1319106397.1861212,1319107226.2646034,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,396
5999.999975350001,W_Afhandelen leads,complete,11169.0,1318611147.5054762,1318611228.972068,W_Completeren aanvraag,complete,11201.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,397
4999.999996460001,W_Afhandelen leads,complete,11009.0,1319713092.5897076,1319713380.89818,W_Completeren aanvraag,complete,11189.0,1320241025.2656,1320241063.8636,0,0,0,1317469494.041,1317469616.631,true,398
7499.999444190001,W_Afhandelen leads,complete,11009.0,1318846185.880298,1318846304.625676,W_Completeren aanvraag,complete,11009.0,1318855259.6532998,1318855281.4187999,0,0,0,1317469494.041,1317469616.631,true,399
14999.999785360002,W_Completeren aanvraag,complete,11122.0,1327602687.901794,1327603101.6141346,W_Nabellen offertes,complete,11122.0,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,10899.0,1327396205.7233,1328888190.923,true,400
14999.999785360002,W_Completeren aanvraag,complete,10932.0,1327164663.81448,1327165083.2069082,W_Nabellen offertes,complete,11181.0,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,10913.0,1327396205.7233,1327460869.1365001,true,401
14999.999785360002,W_Completeren aanvraag,complete,11002.0,1327400218.152694,1327400762.128364,W_Nabellen offertes,complete,11119.0,1328555618.9394,1328555758.5324,W_Nabellen offertes,complete,10933.0,1327396205.7233,1327460869.1365001,true,402
14999.999785360002,W_Completeren aanvraag,complete,10910.0,1327316104.6655772,1327316414.1710575,W_Nabellen offertes,complete,11003.0,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,11181.0,1327396205.7233,1327460869.1365001,true,403
14999.999785360002,W_Completeren aanvraag,complete,NOT_SET,1327585720.355449,1327586303.856575,W_Nabellen offertes,complete,NOT_SET,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,NOT_SET,1327396205.7233,1327460869.1365001,true,404
14999.999785360002,W_Completeren aanvraag,complete,NOT_SET,1327318033.5708241,1327319326.3669398,W_Nabellen offertes,complete,NOT_SET,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,10913.0,1327396205.7233,1327460869.1365001,true,405
15721.999828060001,W_Completeren aanvraag,complete,10932.0,1327417100.9119954,1327418532.197809,W_Nabellen offertes,complete,10933.0,1328555618.9394,1328555758.5324,W_Nabellen offertes,complete,10932.0,1327396205.7233,1328888190.923,true,406
13611.999083400002,W_Completeren aanvraag,complete,NOT_SET,1326923752.2253344,1326924376.9656105,W_Nabellen offertes,complete,NOT_SET,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,11181.0,1327396205.7233,1327460869.1365001,true,407
12500.00033763,W_Completeren aanvraag,complete,11000.0,1327575177.4025266,1327575415.2800632,W_Nabellen offertes,complete,11000.0,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,11000.0,1327396205.7233,1327460869.1365001,true,408
18000.000721020002,W_Afhandelen leads,complete,10909.0,1327750263.8329248,1327750910.5315342,W_Completeren aanvraag,complete,10909.0,1327169853.3271,1327169976.0876,W_Nabellen offertes,complete,10899.0,1328814307.3922,1328888190.923,true,409
24999.99957426,W_Completeren aanvraag,complete,11179.0,1318329909.67107,1318330089.4339635,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Completeren aanvraag,complete,NOT_SET,1318887595.7099,1318896938.4175,true,410
24999.99957426,W_Afhandelen leads,complete,10913.0,1318022995.0547047,1318023037.1587286,W_Completeren aanvraag,complete,NOT_SET,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11000.0,1317469494.041,1317469616.631,true,411
24999.99957426,W_Afhandelen leads,complete,NOT_SET,1317999552.8853145,1317999665.0718958,W_Completeren aanvraag,complete,NOT_SET,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11181.0,1317469494.041,1317469616.631,true,412
30000.001466690002,W_Completeren aanvraag,complete,NOT_SET,1318696035.1351671,1318696176.6423929,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Completeren aanvraag,complete,NOT_SET,1318887595.7099,1318896938.4175,true,413
24999.99957426,W_Afhandelen leads,complete,11009.0,1317992300.0383317,1317992708.0059063,W_Completeren aanvraag,complete,11000.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11201.0,1317469494.041,1317469616.631,true,414
24999.99957426,W_Afhandelen leads,complete,11319.0,1317992300.0383317,1317991946.4822848,W_Nabellen offertes,complete,NOT_SET,1318855259.6532998,1317469498.974,W_Completeren aanvraag,complete,11201.0,1318887595.7099,1317469616.631,true,415
24999.99957426,W_Afhandelen leads,complete,11169.0,1317808918.169957,1317811531.3458397,W_Completeren aanvraag,complete,11180.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,11181.0,1317469494.041,1317469616.631,true,416
30000.001466690002,W_Completeren aanvraag,complete,NOT_SET,1318250324.6546977,1318250583.682008,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,NOT_SET,1318887595.7099,1318896938.4175,true,417
27999.99851194,W_Completeren aanvraag,complete,11201.0,1317983556.835237,1317983763.9215045,W_Completeren aanvraag,complete,11201.0,1317469494.041,1317469498.974,W_Completeren aanvraag,complete,NOT_SET,1317469494.041,1317469616.631,true,418
20000.0006788,W_Completeren aanvraag,complete,NOT_SET,1318327626.0821338,1318327736.9263444,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Completeren aanvraag,complete,10863.0,1318887595.7099,1318896938.4175,true,419
13999.999806470003,W_Completeren aanvraag,complete,NOT_SET,1319038930.6607974,1319039802.1954975,W_Nabellen offertes,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,NOT_SET,1318887595.7099,1318896938.4175,true,420
15999.99976425,W_Completeren aanvraag,complete,NOT_SET,1319195823.2924807,1319196234.8676014,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,NOT_SET,1318887595.7099,1318896938.4175,true,421
10899.99997181,W_Completeren aanvraag,complete,NOT_SET,1319107240.5802248,1319108153.1536586,W_Nabellen offertes,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,11049.0,1318887595.7099,1318896938.4175,true,422
8999.999912020001,W_Completeren aanvraag,complete,NOT_SET,1319116970.4201307,1319117554.3628895,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,NOT_SET,1318887595.7099,1318896938.4175,true,423
7999.9999331300005,W_Completeren aanvraag,complete,NOT_SET,1318850422.2043803,1318851058.3552537,W_Nabellen offertes,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,11119.0,1318887595.7099,1318896938.4175,true,424
14999.999785360002,W_Completeren aanvraag,complete,NOT_SET,1318437619.2344935,1318437957.8593483,W_Nabellen offertes,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Valideren aanvraag,complete,10889.0,1318887595.7099,1318896938.4175,true,425
9999.999890910001,W_Completeren aanvraag,complete,NOT_SET,1319202627.9793746,1319202767.5921953,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Completeren aanvraag,complete,NOT_SET,1318887595.7099,1318896938.4175,true,426
9999.999890910001,W_Afhandelen leads,complete,NOT_SET,1319206151.2496848,1319206271.0748315,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,NOT_SET,1318887595.7099,1318896938.4175,true,427
9999.999890910001,W_Completeren aanvraag,complete,NOT_SET,1319039772.2117043,1319040527.1175342,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Nabellen offertes,complete,11049.0,1318887595.7099,1318896938.4175,true,428
13999.999806470003,W_Completeren aanvraag,complete,NOT_SET,1319109255.9840553,1319109335.595506,W_Completeren aanvraag,complete,NOT_SET,1318855259.6532998,1318855281.4187999,W_Completeren aanvraag,complete,10861.0,1318887595.7099,1318896938.4175,true,429
7499.999444190001,W_Completeren aanvraag,complete,11180.0,1328538207.3415022,1328539020.0696669,W_Nabellen offertes,complete,11180.0,1328555618.9394,1328555758.5324,W_Nabellen offertes,complete,11201.0,1328814307.3922,1328888190.923,true,430
